tweet_id	begin	end	type	extraction
1261658954645549061	-	-	-	-
1255579968765079557	-	-	-	-
1281688235798867972	-	-	-	-
1259990066555957252	-	-	-	-
1248723837883166725	-	-	-	-
1262692787775995905	-	-	-	-
1292945194711646209	-	-	-	-
1252912190572593153	-	-	-	-
1248550738843795457	-	-	-	-
1249457686191714310	-	-	-	-
1277937597218729990	-	-	-	-
1256291054254469127	-	-	-	-
1284812747063078913	-	-	-	-
1265493713431736327	-	-	-	-
1266698922178871297	-	-	-	-
1271819169500147719	-	-	-	-
1282363749756743687	-	-	-	-
1248059271125839880	-	-	-	-
1277684174435037192	-	-	-	-
1282431483886612489	-	-	-	-
1253765303126896649	-	-	-	-
1268975419061088266	-	-	-	-
1291476077878095882	-	-	-	-
1287504110011461642	-	-	-	-
1271572568500252683	-	-	-	-
1259241701442453506	-	-	-	-
1275546420339146754	-	-	-	-
1272165619752894466	-	-	-	-
1251955163193016322	-	-	-	-
1263567207801421826	-	-	-	-
1263995139422334989	-	-	-	-
1243823423077453824	-	-	-	-
1260474144203911182	-	-	-	-
1250670036970242049	-	-	-	-
1246383576393842689	-	-	-	-
1274393536327188481	-	-	-	-
1245471037610917891	-	-	-	-
1250208219101790211	-	-	-	-
1268992976912437249	-	-	-	-
1268638532362436611	-	-	-	-
1253986565904269315	-	-	-	-
1245641376995266561	-	-	-	-
1277578162487033859	-	-	-	-
1276084490495016960	-	-	-	-
1262577691561164804	-	-	-	-
1259125342297632768	-	-	-	-
1271204923338821633	-	-	-	-
1269607323686834176	-	-	-	-
1274627389872455680	-	-	-	-
1269166697618915328	-	-	-	-
1266316226944352256	-	-	-	-
1261636318582407173	-	-	-	-
1261467556893736961	-	-	-	-
1288116984236785665	-	-	-	-
1284739148557975557	-	-	-	-
1258684270102577157	-	-	-	-
1266302820111663105	-	-	-	-
1261380372018806786	-	-	-	-
1286527526571917313	-	-	-	-
1252825184156827649	-	-	-	-
1250326502106775554	-	-	-	-
1266299147079958530	-	-	-	-
1282303122098929666	-	-	-	-
1245256318774136832	-	-	-	-
1283019419698905090	-	-	-	-
1266911288858419200	-	-	-	-
1265609027393855488	-	-	-	-
1288107283163955203	-	-	-	-
1254764734118674435	-	-	-	-
1245620212008796163	-	-	-	-
1259041247823446021	-	-	-	-
1259052445839380480	-	-	-	-
1285375461921521670	-	-	-	-
1284520244090896390	-	-	-	-
1285588717785186310	-	-	-	-
1245647823258828806	-	-	-	-
1266370675666632710	-	-	-	-
1293502844281200642	-	-	-	-
1253327577441157128	-	-	-	-
1254762830382809096	-	-	-	-
1293245938870423552	-	-	-	-
1275670094476185601	-	-	-	-
1242947169755303937	-	-	-	-
1275153401727389696	-	-	-	-
1268999137330188290	-	-	-	-
1270475552470728712	-	-	-	-
1279476843700240386	-	-	-	-
1260134248960397312	-	-	-	-
1267050363380785152	-	-	-	-
1257698226645487616	-	-	-	-
1260505743679201280	-	-	-	-
1253669719032369153	-	-	-	-
1252601539060994048	-	-	-	-
1252508840244973568	-	-	-	-
1250597609326153728	-	-	-	-
1255575140341026816	-	-	-	-
1286674370363088896	-	-	-	-
1251492862480572416	-	-	-	-
1267424474581917696	-	-	-	-
1261899056663744513	-	-	-	-
1256676620162736129	-	-	-	-
1268878715007782912	-	-	-	-
1292475743138652160	-	-	-	-
1264256293667106816	-	-	-	-
1252598095491280897	-	-	-	-
1251525011740995584	-	-	-	-
1260216935133970432	-	-	-	-
1245648238905946113	-	-	-	-
1248258290750033921	-	-	-	-
1261178572837982208	-	-	-	-
1269354671308668929	-	-	-	-
1242685730087895041	-	-	-	-
1247450459838742528	-	-	-	-
1257949826328772609	-	-	-	-
1256098926618456064	-	-	-	-
1292976413629456384	-	-	-	-
1288424213494341632	-	-	-	-
1284625654592544768	-	-	-	-
1292223972034191360	-	-	-	-
1287347934720401408	-	-	-	-
1286060450057265152	-	-	-	-
1285141361918976000	-	-	-	-
1273159455534964743	-	-	-	-
1260645514258771968	-	-	-	-
1256726137759240192	-	-	-	-
1285246578685599744	-	-	-	-
1253553658526130176	-	-	-	-
1282672773798797313	-	-	-	-
1288048488245338113	-	-	-	-
1288462850466488321	-	-	-	-
1292951624504287233	-	-	-	-
1285667847415504897	-	-	-	-
1263857466057674753	-	-	-	-
1276486239051567104	-	-	-	-
1250200472255897600	-	-	-	-
1285247253935005698	-	-	-	-
1288822188955639810	-	-	-	-
1286619920164429826	-	-	-	-
1248142759355133953	-	-	-	-
1288786227412574210	-	-	-	-
1255439837794054144	-	-	-	-
1279720160841138176	-	-	-	-
1292820602651385859	-	-	-	-
1276873255345950722	-	-	-	-
1284762405227171841	-	-	-	-
1263491936259801090	-	-	-	-
1263738948192518145	-	-	-	-
1251810510695251968	-	-	-	-
1259786541452443648	-	-	-	-
1243965810911166464	-	-	-	-
1246328932582010881	-	-	-	-
1257963898998861824	-	-	-	-
1293158612832071680	-	-	-	-
1254051740875399168	-	-	-	-
1276789459414061056	-	-	-	-
1276055852257075201	-	-	-	-
1288174639890522113	-	-	-	-
1271753823497969665	-	-	-	-
1263357908554833920	-	-	-	-
1289126894332530690	-	-	-	-
1287405257228800002	-	-	-	-
1289526673725984768	-	-	-	-
1253943179243671553	-	-	-	-
1261353503626104832	-	-	-	-
1293459504730906625	-	-	-	-
1266832717540401153	-	-	-	-
1284842386632462336	-	-	-	-
1276427850980171776	-	-	-	-
1261441537558355968	-	-	-	-
1256492871433236481	-	-	-	-
1280752897001750529	-	-	-	-
1288131790297862145	-	-	-	-
1260500072111931394	-	-	-	-
1244895390643650561	-	-	-	-
1250771606240182272	-	-	-	-
1274992808991080448	-	-	-	-
1278595763136839680	-	-	-	-
1260156378485833728	-	-	-	-
1251511368186019840	-	-	-	-
1254434961551212544	-	-	-	-
1274985231964127232	-	-	-	-
1270812875783880704	-	-	-	-
1264692300212551680	-	-	-	-
1245950355311116289	-	-	-	-
1267424478159650816	-	-	-	-
1260585996871221248	-	-	-	-
1258025080401145858	-	-	-	-
1285556526753755138	-	-	-	-
1268977850637565953	-	-	-	-
1280889762312830977	-	-	-	-
1253928626413846529	-	-	-	-
1254194129145380865	-	-	-	-
1248327890879594497	-	-	-	-
1248861373565714433	-	-	-	-
1274465891967778817	-	-	-	-
1276072734058037249	-	-	-	-
1264920982474625025	-	-	-	-
1281175825631580160	-	-	-	-
1287877629022896128	-	-	-	-
1275079955278266368	-	-	-	-
1289288269834813440	-	-	-	-
1259766047919374337	-	-	-	-
1266287255645126657	-	-	-	-
1289957173083045889	-	-	-	-
1258791966164189186	-	-	-	-
1261473378432663554	-	-	-	-
1251157133845921794	-	-	-	-
1247791117392740354	-	-	-	-
1242519367247712258	-	-	-	-
1275021743527284736	-	-	-	-
1259784267925725184	-	-	-	-
1261978921060519936	-	-	-	-
1248508074639294470	-	-	-	-
1270811130739470339	-	-	-	-
1268481262056062979	-	-	-	-
1243187666730004482	-	-	-	-
1272951882491838467	-	-	-	-
1255147292392226823	-	-	-	-
1267183884032192513	-	-	-	-
1264717491416285187	-	-	-	-
1284813200039575553	-	-	-	-
1268862600273674244	-	-	-	-
1255025725628956676	-	-	-	-
1289502343680024576	-	-	-	-
1267812309507825664	-	-	-	-
1255809006750195712	-	-	-	-
1272353016058798080	-	-	-	-
1263563856753954817	-	-	-	-
1249791221033287685	-	-	-	-
1254519111989805061	-	-	-	-
1261046900746305541	-	-	-	-
1260646553959587841	-	-	-	-
1248375022307041281	-	-	-	-
1256315796214571009	-	-	-	-
1284440952036302850	-	-	-	-
1259403757730873345	-	-	-	-
1281241341243113473	-	-	-	-
1275881926902132737	-	-	-	-
1265214026335891456	-	-	-	-
1258401447248609286	-	-	-	-
1249265167214526470	-	-	-	-
1267064300281171968	-	-	-	-
1250791432727781377	-	-	-	-
1293519610466230273	-	-	-	-
1274619614501224455	-	-	-	-
1254847223499800583	-	-	-	-
1268676825636577283	-	-	-	-
1257432722626285569	-	-	-	-
1254486895695990784	-	-	-	-
1256254257675845634	-	-	-	-
1255589137169727488	-	-	-	-
1276077560489750529	-	-	-	-
1270947246939475968	-	-	-	-
1260686860747235330	-	-	-	-
1260165596949471232	-	-	-	-
1273199811697823744	-	-	-	-
1264811074848804864	-	-	-	-
1260887189929504768	-	-	-	-
1245481078422491137	-	-	-	-
1270254867907575808	-	-	-	-
1269728917381943296	-	-	-	-
1279729798659674112	-	-	-	-
1289134379562930176	-	-	-	-
1269334102857089027	-	-	-	-
1264532081532600320	-	-	-	-
1243982008956616704	-	-	-	-
1249270998555377664	-	-	-	-
1286599120036278272	-	-	-	-
1270356149162979328	-	-	-	-
1245820318515703808	-	-	-	-
1251040695571427328	-	-	-	-
1282511808587345920	-	-	-	-
1261987038200573952	-	-	-	-
1263178039627853824	-	-	-	-
1260311928494338048	-	-	-	-
1247856333837283328	-	-	-	-
1268451614286897153	-	-	-	-
1245970524284608512	-	-	-	-
1279687585221271552	-	-	-	-
1268427350217306113	-	-	-	-
1280455142542913537	-	-	-	-
1275046494001934337	-	-	-	-
1266410522209136641	-	-	-	-
1254906153806573569	-	-	-	-
1254378430755483649	-	-	-	-
1263405811256242177	-	-	-	-
1257527438768320513	-	-	-	-
1244877807941038081	-	-	-	-
1288320908319502338	-	-	-	-
1278575023209558018	-	-	-	-
1250139658576703490	-	-	-	-
1256904101776044034	-	-	-	-
1260811864180764674	-	-	-	-
1261175707985686528	-	-	-	-
1275894765679259650	-	-	-	-
1284993659042181120	-	-	-	-
1244668113712558083	-	-	-	-
1261732014417489923	-	-	-	-
1258422121639940096	-	-	-	-
1270251317467000835	-	-	-	-
1267304802750541827	-	-	-	-
1252933304569016323	-	-	-	-
1252974244415275008	-	-	-	-
1265436152691032064	-	-	-	-
1261656470875144192	-	-	-	-
1242539352665862148	-	-	-	-
1266462803302526980	-	-	-	-
1260879053244022784	-	-	-	-
1243170255679238145	-	-	-	-
1268077536069791745	-	-	-	-
1270782072144244737	-	-	-	-
1251084023776129024	-	-	-	-
1255814757774483456	-	-	-	-
1281885777807499264	-	-	-	-
1268579312049041414	-	-	-	-
1264429948019912710	-	-	-	-
1250415971589926918	-	-	-	-
1261974769022513158	-	-	-	-
1262388578346295296	-	-	-	-
1288745463349469184	-	-	-	-
1277687599633772550	-	-	-	-
1277156552638693377	-	-	-	-
1249615488772124672	-	-	-	-
1247401558758830080	-	-	-	-
1257378620785524737	-	-	-	-
1285322949323620353	-	-	-	-
1267426936357359623	-	-	-	-
1259432211486572544	-	-	-	-
1259858612106792961	-	-	-	-
1261608468580007936	-	-	-	-
1280080487264944128	-	-	-	-
1243230723726880768	-	-	-	-
1270119548885389315	-	-	-	-
1289433995424473088	-	-	-	-
1273002457153654785	-	-	-	-
1245507595324006401	-	-	-	-
1257267648913723392	-	-	-	-
1288129903062327296	-	-	-	-
1277479738156687360	-	-	-	-
1257792389244170241	-	-	-	-
1260876197644382208	-	-	-	-
1257615531995267072	-	-	-	-
1256893248418840576	-	-	-	-
1265057888369868800	-	-	-	-
1252985364001820673	-	-	-	-
1259389992390070273	-	-	-	-
1258701416253853697	-	-	-	-
1257226589852635136	-	-	-	-
1262671837974204416	-	-	-	-
1256925803092348928	-	-	-	-
1289465670208385024	-	-	-	-
1257768506067578880	-	-	-	-
1261356169945214976	-	-	-	-
1275763609730154497	-	-	-	-
1266313610260705280	-	-	-	-
1263391828528726016	-	-	-	-
1252489115251113984	-	-	-	-
1247050670391377921	-	-	-	-
1268499880949006337	-	-	-	-
1278303873409695745	-	-	-	-
1275371761920589824	-	-	-	-
1257673479916335104	-	-	-	-
1261691992817438720	-	-	-	-
1270775382866878465	-	-	-	-
1267849738591834113	-	-	-	-
1249380745837268994	-	-	-	-
1252294008732372994	-	-	-	-
1242772153608609793	-	-	-	-
1247854501568172032	-	-	-	-
1262498448105971712	-	-	-	-
1270349568761311232	-	-	-	-
1277222741008154624	-	-	-	-
1253173613336952832	-	-	-	-
1266822517047660546	-	-	-	-
1279729707668443138	-	-	-	-
1254356449632948226	-	-	-	-
1284417477917773824	-	-	-	-
1276200619217489920	-	-	-	-
1281001490711285760	-	-	-	-
1268189299612188674	-	-	-	-
1267432167614840833	-	-	-	-
1272974122163765248	-	-	-	-
1265194535598112768	-	-	-	-
1259803134018404352	-	-	-	-
1247105268355411969	-	-	-	-
1261412735889420289	-	-	-	-
1292934554085470208	-	-	-	-
1278635405366243328	-	-	-	-
1254843301959806976	-	-	-	-
1279424294368481282	-	-	-	-
1244147387079233537	-	-	-	-
1253614618670436353	-	-	-	-
1257259686547591169	-	-	-	-
1244181557809733633	-	-	-	-
1266774403137888256	-	-	-	-
1288045920697933824	-	-	-	-
1274596825396400128	-	-	-	-
1263774667451650048	-	-	-	-
1276126735688441856	-	-	-	-
1276769415267262464	-	-	-	-
1281211081466224640	-	-	-	-
1261715124324311040	-	-	-	-
1251042281320316928	-	-	-	-
1291779367136366594	-	-	-	-
1266105394688135169	-	-	-	-
1268069368958799873	-	-	-	-
1251540078125617152	-	-	-	-
1247853557908475904	-	-	-	-
1289609331105726466	-	-	-	-
1252600938889609217	-	-	-	-
1273314861783580673	-	-	-	-
1261966149211865088	-	-	-	-
1269682415041228801	-	-	-	-
1242742815051984896	-	-	-	-
1258895889642459137	-	-	-	-
1249398110067056641	-	-	-	-
1250674352489717760	-	-	-	-
1259114848060874752	-	-	-	-
1279340268819537920	-	-	-	-
1271132652406480897	-	-	-	-
1251555936336072704	-	-	-	-
1270664967918886912	-	-	-	-
1260687515150884864	-	-	-	-
1261579697995034625	-	-	-	-
1286926983180488704	-	-	-	-
1291049666721779712	-	-	-	-
1244189685750075392	-	-	-	-
1274688664057057280	-	-	-	-
1292954498021888000	-	-	-	-
1285504333413519360	-	-	-	-
1270092118183284736	-	-	-	-
1263760855101046784	-	-	-	-
1272708676458090497	-	-	-	-
1281512393990967296	-	-	-	-
1265945150578135041	-	-	-	-
1261322629748789249	-	-	-	-
1281182910561816577	-	-	-	-
1263782085443096577	-	-	-	-
1256891494658641921	-	-	-	-
1246912552409403393	-	-	-	-
1262663653444194305	-	-	-	-
1270774983992709121	-	-	-	-
1260244131164622849	-	-	-	-
1245049748580597762	-	-	-	-
1281533496859688961	-	-	-	-
1291527003141701633	-	-	-	-
1272421635379859458	-	-	-	-
1250217954324680706	-	-	-	-
1258874460591001602	-	-	-	-
1250190418131718146	-	-	-	-
1249789241174953986	-	-	-	-
1250899251212750850	-	-	-	-
1251976155407749122	-	-	-	-
1271393678662209538	-	-	-	-
1260804770790617090	-	-	-	-
1254962383149314050	-	-	-	-
1249763605387579395	-	-	-	-
1269614937569136643	-	-	-	-
1250010252323491843	-	-	-	-
1267399034823675907	-	-	-	-
1273431603851788288	-	-	-	-
1255184052073697281	-	-	-	-
1253273273737056257	-	-	-	-
1267080720708784129	-	-	-	-
1276285348415442948	-	-	-	-
1250148223836131332	-	-	-	-
1262399777213419524	-	-	-	-
1272452673363521536	-	-	-	-
1283373649991553025	-	-	-	-
1265235576866746368	-	-	-	-
1267138220615180290	-	-	-	-
1270268433989541889	-	-	-	-
1288358979433828357	-	-	-	-
1261558542991003653	-	-	-	-
1282294071013314565	-	-	-	-
1272996208185872389	-	-	-	-
1253415430707752961	-	-	-	-
1248307368422707205	-	-	-	-
1247139926111649794	-	-	-	-
1244735788534960130	-	-	-	-
1249273363727552518	-	-	-	-
1266679602434510848	-	-	-	-
1274791439197667330	-	-	-	-
1250501203076710400	-	-	-	-
1284466871287390209	-	-	-	-
1262373801238683649	-	-	-	-
1261242317807276033	-	-	-	-
1255057308624785415	-	-	-	-
1256302287271661575	-	-	-	-
1256669586637938688	-	-	-	-
1284346701705338880	-	-	-	-
1274697577192185856	-	-	-	-
1261555946653966336	-	-	-	-
1254673421012787200	-	-	-	-
1260182806518521856	-	-	-	-
1242740004302053376	-	-	-	-
1293097130018713600	-	-	-	-
1248970190999740417	-	-	-	-
1259748858692853761	-	-	-	-
1265536956672466945	-	-	-	-
1267429729432461313	-	-	-	-
1251101256950702081	-	-	-	-
1293541206245466113	-	-	-	-
1276058083035353088	-	-	-	-
1293516396022894592	-	-	-	-
1250032511427715074	-	-	-	-
1265197692239699970	-	-	-	-
1276729246141079554	-	-	-	-
1255225680150908928	-	-	-	-
1273338796071936002	-	-	-	-
1249405550644912130	-	-	-	-
1289923040667721730	-	-	-	-
1275309532051365890	-	-	-	-
1257236879256281090	-	-	-	-
1288128782445010946	-	-	-	-
1254830258081222656	-	-	-	-
1255104280488534019	-	-	-	-
1276355499395604483	-	-	-	-
1254133860511735811	-	-	-	-
1251459210698776579	-	-	-	-
1242786397934804995	-	-	-	-
1260577683852984320	-	-	-	-
1275889858301616131	-	-	-	-
1262048013591207939	-	-	-	-
1263894417481621507	-	-	-	-
1257326301423308802	-	-	-	-
1273954657484902401	-	-	-	-
1273284152394211332	-	-	-	-
1289974578815668224	-	-	-	-
1252619632982319108	-	-	-	-
1252138063968468993	-	-	-	-
1253758395548565504	-	-	-	-
1278345124276207616	-	-	-	-
1242894581252882432	-	-	-	-
1273733387036000256	-	-	-	-
1245875988900306949	-	-	-	-
1275333408110108677	-	-	-	-
1243357988842176513	-	-	-	-
1271548410437545985	-	-	-	-
1262700567224365056	-	-	-	-
1256488095672938496	-	-	-	-
1268565684906340352	-	-	-	-
1242704294467559430	-	-	-	-
1263521196232105990	-	-	-	-
1284773343057661954	-	-	-	-
1254945111290646528	-	-	-	-
1280534110197493760	-	-	-	-
1258572923054567424	-	-	-	-
1259929658944106496	-	-	-	-
1268140680523788288	-	-	-	-
1279686145165733888	-	-	-	-
1287268191161528321	-	-	-	-
1267178897059328001	-	-	-	-
1263418398454820865	-	-	-	-
1264494405500776449	-	-	-	-
1257925408282095617	-	-	-	-
1254114675798814721	-	-	-	-
1253023481475870721	-	-	-	-
1284887118330966017	-	-	-	-
1280060696177389570	-	-	-	-
1250400137932943362	-	-	-	-
1263529667937677314	-	-	-	-
1267156340436348930	-	-	-	-
1252321351194619907	-	-	-	-
1284590041348681731	-	-	-	-
1246172090019065859	-	-	-	-
1269943264553185284	-	-	-	-
1276100229226541059	-	-	-	-
1288104741701136389	-	-	-	-
1267307938697424901	-	-	-	-
1257303571852406789	-	-	-	-
1242588535745654789	-	-	-	-
1288744063089487878	-	-	-	-
1244271055113531398	-	-	-	-
1243208088913686533	-	-	-	-
1257025439698235399	-	-	-	-
1287177574196686855	-	-	-	-
1253839806209175559	-	-	-	-
1269148148850667521	-	-	-	-
1257367904456257543	-	-	-	-
1272859239523004424	-	-	-	-
1284606813619585025	-	-	-	-
1264672037307658247	-	-	-	-
1251299123518746632	-	-	-	-
1253113050766487560	-	-	-	-
1273711157568843784	-	-	-	-
1264817186104913928	-	-	-	-
1270337002714673161	-	-	-	-
1288571009432530954	-	-	-	-
1273590573996421132	-	-	-	-
1242407077278093313	-	-	-	-
1281342798847934465	-	-	-	-
1293632217491681295	-	-	-	-
1252483498801233920	-	-	-	-
1259739203950215168	-	-	-	-
1267548558300938240	-	-	-	-
1276062996398292992	-	-	-	-
1257236179591839744	-	-	-	-
1273518834465615873	-	-	-	-
1288507478444060673	-	-	-	-
1254705058123591680	-	-	-	-
1250482480353882112	-	-	-	-
1269540491491782656	-	-	-	-
1254475521100046337	-	-	-	-
1272217384607244289	-	-	-	-
1264630089515520004	-	-	-	-
1292091709510373377	-	-	-	-
1260250258937917440	-	-	-	-
1248234597227343872	-	-	-	-
1261599358094585856	-	-	-	-
1287128602463666177	-	-	-	-
1260316084651130880	-	-	-	-
1277126752435933184	-	-	-	-
1268534743865360384	-	-	-	-
1247434714148896768	-	-	-	-
1278509088687652864	-	-	-	-
1250386942094688257	-	-	-	-
1245787011522473984	-	-	-	-
1267392791354781696	-	-	-	-
1249687814637334528	-	-	-	-
1251303926357544960	-	-	-	-
1267807073565396992	-	-	-	-
1263256103149883392	-	-	-	-
1247071533916475392	-	-	-	-
1249697205834993664	-	-	-	-
1280945521482436609	-	-	-	-
1253307784759775232	-	-	-	-
1255446996938350593	-	-	-	-
1249054868439998465	-	-	-	-
1252120469433733121	-	-	-	-
1272075799131312129	-	-	-	-
1261043049897119745	-	-	-	-
1272465409070059521	-	-	-	-
1269286007553380353	-	-	-	-
1270299703352217601	-	-	-	-
1257662797841944577	-	-	-	-
1285126016961335297	-	-	-	-
1286252839480840193	-	-	-	-
1264073326340775936	-	-	-	-
1282655468419198976	-	-	-	-
1244986234411331584	-	-	-	-
1243654156986077186	-	-	-	-
1252538360633139200	-	-	-	-
1258828155588091904	-	-	-	-
1244198544048824320	-	-	-	-
1292073496525316096	-	-	-	-
1251412101089894400	-	-	-	-
1243847019782905856	-	-	-	-
1276223906286899201	-	-	-	-
1256018193858138112	-	-	-	-
1281566904700882947	-	-	-	-
1266320436050251779	-	-	-	-
1279117328798621697	-	-	-	-
1242514937857089537	-	-	-	-
1251088775498866689	-	-	-	-
1256561591136460801	-	-	-	-
1271538697792561153	-	-	-	-
1286625909626281985	-	-	-	-
1272834574318477313	-	-	-	-
1256943100498452481	-	-	-	-
1289860651280629761	-	-	-	-
1264347327789137920	-	-	-	-
1242602745921748993	-	-	-	-
1264872596287471616	-	-	-	-
1245410031442542592	-	-	-	-
1244150973054009344	-	-	-	-
1271814170686693378	-	-	-	-
1282285154858344450	-	-	-	-
1254739241982140418	-	-	-	-
1257569485944430594	-	-	-	-
1275193105109655554	-	-	-	-
1276064120115208194	-	-	-	-
1259169705580994562	-	-	-	-
1278695127050072064	-	-	-	-
1272427075937480704	-	-	-	-
1253279674718990336	-	-	-	-
1266476184667402241	-	-	-	-
1265628770440040453	-	-	-	-
1273913020834631685	-	-	-	-
1264964623616352259	-	-	-	-
1247494616833839109	-	-	-	-
1253674508944396293	-	-	-	-
1274396527440601091	-	-	-	-
1274291072303271936	-	-	-	-
1287333398672007168	-	-	-	-
1257976606250983424	-	-	-	-
1260818604901228544	-	-	-	-
1253038085950132225	-	-	-	-
1249242819769913350	-	-	-	-
1255209346943930368	-	-	-	-
1254531384187723780	-	-	-	-
1245559579771052032	-	-	-	-
1246138183752077318	-	-	-	-
1256832577996050438	-	-	-	-
1275039974916870144	-	-	-	-
1274307285699960832	-	-	-	-
1250738705897316352	-	-	-	-
1277710481038422018	-	-	-	-
1263401267877031936	-	-	-	-
1265719828511444999	-	-	-	-
1254812771797078016	-	-	-	-
1284808430159568901	-	-	-	-
1286169620295155713	-	-	-	-
1284267103822979077	-	-	-	-
1255632787782148101	-	-	-	-
1261976886323879941	-	-	-	-
1264798441131122693	-	-	-	-
1249985824650924032	-	-	-	-
1267757784067706880	-	-	-	-
1269259142029627400	-	-	-	-
1265382500907601928	-	-	-	-
1251858858231857152	-	-	-	-
1280896963542646784	-	-	-	-
1273160200078442497	-	-	-	-
1277680252177854466	-	-	-	-
1267329843399720961	-	-	-	-
1265541009502613504	-	-	-	-
1260991702833278976	-	-	-	-
1265369159808036864	-	-	-	-
1250007945489899520	-	-	-	-
1248745589468209160	-	-	-	-
1250078769798406146	-	-	-	-
1256197780990812160	-	-	-	-
1250727246786158592	-	-	-	-
1282230291327787009	-	-	-	-
1266007893834375169	-	-	-	-
1266993702515417088	-	-	-	-
1258110508630188032	-	-	-	-
1275917189107929088	-	-	-	-
1268452875241431040	-	-	-	-
1257577964386037761	-	-	-	-
1268153712947671040	-	-	-	-
1285154838448406528	-	-	-	-
1263861281263681536	-	-	-	-
1247109391507230720	-	-	-	-
1243641302052474880	-	-	-	-
1265505752409571330	-	-	-	-
1291837938372947969	-	-	-	-
1251235588520521729	-	-	-	-
1253625574481965056	-	-	-	-
1284827785501061120	-	-	-	-
1260591128283426816	-	-	-	-
1252674465265258497	-	-	-	-
1266044724021997568	-	-	-	-
1265618972826906625	-	-	-	-
1253607911772827649	-	-	-	-
1289118051766546433	-	-	-	-
1281331267234082816	-	-	-	-
1273325439604404225	-	-	-	-
1251187475139178498	-	-	-	-
1288574180393398276	-	-	-	-
1269219196895932422	-	-	-	-
1271024227060154369	-	-	-	-
1276157447040794626	-	-	-	-
1280499381884551170	-	-	-	-
1258362164374536194	-	-	-	-
1268080039486160898	-	-	-	-
1250054350849835010	-	-	-	-
1280826341336678403	-	-	-	-
1254276970227040259	-	-	-	-
1267746900918272003	-	-	-	-
1251117380421419011	-	-	-	-
1247330196203634691	-	-	-	-
1293632784943153157	-	-	-	-
1282857029455970309	-	-	-	-
1245775518538006534	-	-	-	-
1269186630767738885	-	-	-	-
1271924488473542661	-	-	-	-
1280599404227985414	-	-	-	-
1264164711232307206	-	-	-	-
1286405926442893318	-	-	-	-
1271888485171986439	-	-	-	-
1242982221050413063	-	-	-	-
1252197195345952775	-	-	-	-
1286812254537646087	-	-	-	-
1270702477051035656	-	-	-	-
1263825274895990792	-	-	-	-
1270395966399578120	-	-	-	-
1264308769380499465	-	-	-	-
1264281321230172170	-	-	-	-
1265694114525392948	-	-	-	-
1275206041605636105	-	-	-	-
1271100865148063745	-	-	-	-
1273906287718412352	-	-	-	-
1254477592457089024	-	-	-	-
1262642720637583362	-	-	-	-
1249312424639021058	-	-	-	-
1279068880749703169	-	-	-	-
1266729122388152320	-	-	-	-
1289540666406711296	-	-	-	-
1257207589512896512	-	-	-	-
1266460861998206978	-	-	-	-
1249313124278243328	-	-	-	-
1266784440476241920	-	-	-	-
1258525494955216896	-	-	-	-
1289442705433432064	-	-	-	-
1289264302629588992	-	-	-	-
1273862710128709632	-	-	-	-
1254770749652340737	-	-	-	-
1278356462465454081	-	-	-	-
1279658692229685248	-	-	-	-
1255366357203509248	-	-	-	-
1250322630713806848	-	-	-	-
1253694575136432129	-	-	-	-
1275818227277238273	-	-	-	-
1289492142755155969	-	-	-	-
1252385498904924162	-	-	-	-
1247783235775369218	-	-	-	-
1251776063174086658	-	-	-	-
1287988543579492355	-	-	-	-
1263817313758744579	-	-	-	-
1270303922800992257	-	-	-	-
1249725668033564675	-	-	-	-
1257312606332653572	-	-	-	-
1257936417130287108	-	-	-	-
1252686889297027073	-	-	-	-
1252235805487009799	-	-	-	-
1268654394972798978	-	-	-	-
1268051502100348928	-	-	-	-
1265004527746514944	-	-	-	-
1277236888835952641	-	-	-	-
1267160027846119424	-	-	-	-
1269939134610751488	-	-	-	-
1251248250834862080	-	-	-	-
1248544883528384512	-	-	-	-
1275922251343441922	-	-	-	-
1271911872078524416	-	-	-	-
1284437518742695936	-	-	-	-
1255425404036354050	-	-	-	-
1284428629250838529	-	-	-	-
1249294225725939712	-	-	-	-
1258063109593456640	-	-	-	-
1251550832329400322	-	-	-	-
1255193224320372737	-	-	-	-
1266681008650440704	-	-	-	-
1277288071411781632	-	-	-	-
1261531423930044416	-	-	-	-
1268582210170433536	-	-	-	-
1280255868567781377	-	-	-	-
1263369766510702592	-	-	-	-
1268551125969580032	-	-	-	-
1261376195750440960	-	-	-	-
1292934737674285056	-	-	-	-
1271745458537410560	-	-	-	-
1254926572244611072	-	-	-	-
1247235946375983104	-	-	-	-
1288727037218304000	-	-	-	-
1245284139911262208	-	-	-	-
1262455737688756224	-	-	-	-
1282285149334450177	-	-	-	-
1267016155811721217	-	-	-	-
1257417452067139585	-	-	-	-
1253987707543531521	-	-	-	-
1252283711095222273	-	-	-	-
1279411035921887233	-	-	-	-
1264202116291276801	-	-	-	-
1281995759253106689	-	-	-	-
1258610962392854529	-	-	-	-
1292079558817132546	-	-	-	-
1266687304325836802	-	-	-	-
1260551428030050305	-	-	-	-
1293077369981480961	-	-	-	-
1244984758007934978	-	-	-	-
1247161354643025920	-	-	-	-
1268165589941530626	-	-	-	-
1243210533945389058	-	-	-	-
1262023283425325058	-	-	-	-
1284365233776209920	-	-	-	-
1285137123151163392	-	-	-	-
1274966967011749888	-	-	-	-
1293635080091512835	-	-	-	-
1262129606062157827	-	-	-	-
1255624595715043331	-	-	-	-
